"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
128 11.6000000000 11.6000000000 11.6000000000 11.6000000000
144 11.8000000000 11.8000000000 11.8000000000 11.8000000000
152 12.0000000000 12.0000000000 12.0000000000 12.0000000000
160 12.2000000000 12.2000000000 12.2000000000 12.2000000000
162 12.4000000000 12.4000000000 12.4000000000 12.4000000000
197 12.6000000000 12.6000000000 12.6000000000 12.6000000000
206 12.8000000000 12.8000000000 12.8000000000 12.8000000000
209 13.0000000000 13.0000000000 13.0000000000 13.0000000000
210 13.2000000000 13.2000000000 13.2000000000 13.2000000000
219 13.4000000000 13.4000000000 13.4000000000 13.4000000000
227 13.6000000000 13.6000000000 13.6000000000 13.6000000000
233 13.8000000000 13.8000000000 13.8000000000 13.8000000000
240 14.2000000000 14.2000000000 14.2000000000 14.2000000000
274 14.6000000000 14.6000000000 14.6000000000 14.6000000000
288 15.0000000000 15.0000000000 15.0000000000 15.0000000000
330 15.2000000000 15.2000000000 15.2000000000 15.2000000000
341 15.4000000000 15.4000000000 15.4000000000 15.4000000000
379 15.6000000000 15.6000000000 15.6000000000 15.6000000000
386 15.6000000000 15.6000000000 15.6000000000 15.6000000000
409 15.8000000000 15.8000000000 15.8000000000 15.8000000000
415 16.0000000000 16.0000000000 16.0000000000 16.0000000000
934 16.0000000000 16.0000000000 16.0000000000 16.0000000000
1006 16.2000000000 16.2000000000 16.2000000000 16.2000000000
100001 15.8000000000 16.2000000000 15.8000000000 16.2000000000
