"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
22 1.9731649566 1.9731649566 1.9731649566 1.9731649566
28 1.9952114924 1.9952114924 1.9952114924 1.9952114924
35 2.2914757104 2.2914757104 2.2914757104 2.2914757104
37 2.3126734505 2.3126734505 2.3126734505 2.3126734505
48 2.3696682464 2.3696682464 2.3696682464 2.3696682464
54 2.4390243902 2.4390243902 2.4390243902 2.4390243902
57 2.4437927664 2.4437927664 2.4437927664 2.4437927664
61 2.4975024975 2.4975024975 2.4975024975 2.4975024975
72 2.5960539979 2.5960539979 2.5960539979 2.5960539979
77 2.7746947836 2.7746947836 2.7746947836 2.7746947836
96 2.7808676307 2.7808676307 2.7808676307 2.7808676307
173 2.9036004646 2.9036004646 2.9036004646 2.9036004646
178 2.9655990510 2.9655990510 2.9655990510 2.9655990510
200 3.0902348578 3.0902348578 3.0902348578 3.0902348578
232 3.1289111389 3.1289111389 3.1289111389 3.1289111389
246 3.1367628607 3.1367628607 3.1367628607 3.1367628607
275 3.1605562579 3.1605562579 3.1605562579 3.1605562579
293 3.1685678074 3.1685678074 3.1685678074 3.1685678074
298 3.1928480204 3.1928480204 3.1928480204 3.1928480204
306 3.3921302578 3.3921302578 3.3921302578 3.3921302578
363 3.9872408293 3.9872408293 3.9872408293 3.9872408293
100001 2.8376844495 3.9872408293 2.8376844495 3.9872408293
