"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
254 4794.0000000000 4794.0000000000 4794.0000000000 4794.0000000000
282 4824.0000000000 4824.0000000000 4824.0000000000 4824.0000000000
293 4845.0000000000 4845.0000000000 4845.0000000000 4845.0000000000
297 4900.0000000000 4900.0000000000 4900.0000000000 4900.0000000000
299 4979.0000000000 4979.0000000000 4979.0000000000 4979.0000000000
624 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
100001 4989.0000000000 5050.0000000000 4989.0000000000 5050.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2384.0000000000 2384.0000000000 2384.0000000000 2384.0000000000
2 2466.0000000000 2466.0000000000 2466.0000000000 2466.0000000000
3 2497.0000000000 2497.0000000000 2497.0000000000 2497.0000000000
4 2548.0000000000 2548.0000000000 2548.0000000000 2548.0000000000
5 2614.0000000000 2614.0000000000 2614.0000000000 2614.0000000000
14 2666.0000000000 2666.0000000000 2666.0000000000 2666.0000000000
16 2668.0000000000 2668.0000000000 2668.0000000000 2668.0000000000
20 2702.0000000000 2702.0000000000 2702.0000000000 2702.0000000000
21 2741.0000000000 2741.0000000000 2741.0000000000 2741.0000000000
22 2784.0000000000 2784.0000000000 2784.0000000000 2784.0000000000
24 2849.0000000000 2849.0000000000 2849.0000000000 2849.0000000000
27 2904.0000000000 2904.0000000000 2904.0000000000 2904.0000000000
32 2984.0000000000 2984.0000000000 2984.0000000000 2984.0000000000
37 3025.0000000000 3025.0000000000 3025.0000000000 3025.0000000000
38 3099.0000000000 3099.0000000000 3099.0000000000 3099.0000000000
39 3134.0000000000 3134.0000000000 3134.0000000000 3134.0000000000
41 3178.0000000000 3178.0000000000 3178.0000000000 3178.0000000000
42 3267.0000000000 3267.0000000000 3267.0000000000 3267.0000000000
43 3283.0000000000 3283.0000000000 3283.0000000000 3283.0000000000
44 3329.0000000000 3329.0000000000 3329.0000000000 3329.0000000000
46 3400.0000000000 3400.0000000000 3400.0000000000 3400.0000000000
47 3403.0000000000 3403.0000000000 3403.0000000000 3403.0000000000
49 3457.0000000000 3457.0000000000 3457.0000000000 3457.0000000000
51 3535.0000000000 3535.0000000000 3535.0000000000 3535.0000000000
56 3619.0000000000 3619.0000000000 3619.0000000000 3619.0000000000
62 3628.0000000000 3628.0000000000 3628.0000000000 3628.0000000000
63 3695.0000000000 3695.0000000000 3695.0000000000 3695.0000000000
68 3768.0000000000 3768.0000000000 3768.0000000000 3768.0000000000
72 3865.0000000000 3865.0000000000 3865.0000000000 3865.0000000000
73 3965.0000000000 3965.0000000000 3965.0000000000 3965.0000000000
75 3979.0000000000 3979.0000000000 3979.0000000000 3979.0000000000
79 4077.0000000000 4077.0000000000 4077.0000000000 4077.0000000000
84 4081.0000000000 4081.0000000000 4081.0000000000 4081.0000000000
90 4088.0000000000 4088.0000000000 4088.0000000000 4088.0000000000
91 4171.0000000000 4171.0000000000 4171.0000000000 4171.0000000000
95 4261.0000000000 4261.0000000000 4261.0000000000 4261.0000000000
97 4356.0000000000 4356.0000000000 4356.0000000000 4356.0000000000
98 4362.0000000000 4362.0000000000 4362.0000000000 4362.0000000000
103 4409.0000000000 4409.0000000000 4409.0000000000 4409.0000000000
122 4426.0000000000 4426.0000000000 4426.0000000000 4426.0000000000
124 4495.0000000000 4495.0000000000 4495.0000000000 4495.0000000000
127 4540.0000000000 4540.0000000000 4540.0000000000 4540.0000000000
137 4548.0000000000 4548.0000000000 4548.0000000000 4548.0000000000
151 4601.0000000000 4601.0000000000 4601.0000000000 4601.0000000000
154 4657.0000000000 4657.0000000000 4657.0000000000 4657.0000000000
172 4738.0000000000 4738.0000000000 4738.0000000000 4738.0000000000
222 4739.0000000000 4739.0000000000 4739.0000000000 4739.0000000000
267 4827.0000000000 4827.0000000000 4827.0000000000 4827.0000000000
282 4921.0000000000 4921.0000000000 4921.0000000000 4921.0000000000
301 4978.0000000000 4978.0000000000 4978.0000000000 4978.0000000000
314 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
100001 5015.0000000000 5050.0000000000 5015.0000000000 5050.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2542.0000000000 2542.0000000000 2542.0000000000 2542.0000000000
2 2584.0000000000 2584.0000000000 2584.0000000000 2584.0000000000
4 2657.0000000000 2657.0000000000 2657.0000000000 2657.0000000000
7 2718.0000000000 2718.0000000000 2718.0000000000 2718.0000000000
8 2746.0000000000 2746.0000000000 2746.0000000000 2746.0000000000
9 2784.0000000000 2784.0000000000 2784.0000000000 2784.0000000000
10 2833.0000000000 2833.0000000000 2833.0000000000 2833.0000000000
12 2855.0000000000 2855.0000000000 2855.0000000000 2855.0000000000
13 2909.0000000000 2909.0000000000 2909.0000000000 2909.0000000000
15 2939.0000000000 2939.0000000000 2939.0000000000 2939.0000000000
17 2958.0000000000 2958.0000000000 2958.0000000000 2958.0000000000
18 3010.0000000000 3010.0000000000 3010.0000000000 3010.0000000000
20 3096.0000000000 3096.0000000000 3096.0000000000 3096.0000000000
24 3109.0000000000 3109.0000000000 3109.0000000000 3109.0000000000
25 3130.0000000000 3130.0000000000 3130.0000000000 3130.0000000000
26 3137.0000000000 3137.0000000000 3137.0000000000 3137.0000000000
29 3205.0000000000 3205.0000000000 3205.0000000000 3205.0000000000
32 3279.0000000000 3279.0000000000 3279.0000000000 3279.0000000000
34 3283.0000000000 3283.0000000000 3283.0000000000 3283.0000000000
37 3306.0000000000 3306.0000000000 3306.0000000000 3306.0000000000
41 3333.0000000000 3333.0000000000 3333.0000000000 3333.0000000000
42 3398.0000000000 3398.0000000000 3398.0000000000 3398.0000000000
43 3490.0000000000 3490.0000000000 3490.0000000000 3490.0000000000
45 3501.0000000000 3501.0000000000 3501.0000000000 3501.0000000000
47 3548.0000000000 3548.0000000000 3548.0000000000 3548.0000000000
52 3638.0000000000 3638.0000000000 3638.0000000000 3638.0000000000
54 3655.0000000000 3655.0000000000 3655.0000000000 3655.0000000000
57 3687.0000000000 3687.0000000000 3687.0000000000 3687.0000000000
61 3745.0000000000 3745.0000000000 3745.0000000000 3745.0000000000
63 3755.0000000000 3755.0000000000 3755.0000000000 3755.0000000000
67 3811.0000000000 3811.0000000000 3811.0000000000 3811.0000000000
74 3906.0000000000 3906.0000000000 3906.0000000000 3906.0000000000
79 3987.0000000000 3987.0000000000 3987.0000000000 3987.0000000000
81 4002.0000000000 4002.0000000000 4002.0000000000 4002.0000000000
85 4091.0000000000 4091.0000000000 4091.0000000000 4091.0000000000
88 4099.0000000000 4099.0000000000 4099.0000000000 4099.0000000000
92 4142.0000000000 4142.0000000000 4142.0000000000 4142.0000000000
98 4193.0000000000 4193.0000000000 4193.0000000000 4193.0000000000
99 4268.0000000000 4268.0000000000 4268.0000000000 4268.0000000000
101 4297.0000000000 4297.0000000000 4297.0000000000 4297.0000000000
126 4395.0000000000 4395.0000000000 4395.0000000000 4395.0000000000
150 4430.0000000000 4430.0000000000 4430.0000000000 4430.0000000000
161 4485.0000000000 4485.0000000000 4485.0000000000 4485.0000000000
166 4538.0000000000 4538.0000000000 4538.0000000000 4538.0000000000
189 4586.0000000000 4586.0000000000 4586.0000000000 4586.0000000000
206 4625.0000000000 4625.0000000000 4625.0000000000 4625.0000000000
212 4630.0000000000 4630.0000000000 4630.0000000000 4630.0000000000
230 4693.0000000000 4693.0000000000 4693.0000000000 4693.0000000000
250 4696.0000000000 4696.0000000000 4696.0000000000 4696.0000000000
284 4779.0000000000 4779.0000000000 4779.0000000000 4779.0000000000
321 4875.0000000000 4875.0000000000 4875.0000000000 4875.0000000000
331 4953.0000000000 4953.0000000000 4953.0000000000 4953.0000000000
369 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
100001 5041.0000000000 5050.0000000000 5041.0000000000 5050.0000000000
