"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
845 5043.0000000000 5043.0000000000 5043.0000000000 5043.0000000000
948 5045.0000000000 5045.0000000000 5045.0000000000 5045.0000000000
965 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
100001 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2011.0000000000 2011.0000000000 2011.0000000000 2011.0000000000
2 2056.0000000000 2056.0000000000 2056.0000000000 2056.0000000000
3 2065.0000000000 2065.0000000000 2065.0000000000 2065.0000000000
4 2084.0000000000 2084.0000000000 2084.0000000000 2084.0000000000
7 2166.0000000000 2166.0000000000 2166.0000000000 2166.0000000000
9 2247.0000000000 2247.0000000000 2247.0000000000 2247.0000000000
13 2275.0000000000 2275.0000000000 2275.0000000000 2275.0000000000
14 2362.0000000000 2362.0000000000 2362.0000000000 2362.0000000000
17 2435.0000000000 2435.0000000000 2435.0000000000 2435.0000000000
18 2496.0000000000 2496.0000000000 2496.0000000000 2496.0000000000
20 2592.0000000000 2592.0000000000 2592.0000000000 2592.0000000000
25 2617.0000000000 2617.0000000000 2617.0000000000 2617.0000000000
30 2704.0000000000 2704.0000000000 2704.0000000000 2704.0000000000
46 2789.0000000000 2789.0000000000 2789.0000000000 2789.0000000000
51 2811.0000000000 2811.0000000000 2811.0000000000 2811.0000000000
54 2901.0000000000 2901.0000000000 2901.0000000000 2901.0000000000
55 2929.0000000000 2929.0000000000 2929.0000000000 2929.0000000000
56 2967.0000000000 2967.0000000000 2967.0000000000 2967.0000000000
59 2983.0000000000 2983.0000000000 2983.0000000000 2983.0000000000
62 3070.0000000000 3070.0000000000 3070.0000000000 3070.0000000000
66 3130.0000000000 3130.0000000000 3130.0000000000 3130.0000000000
72 3270.0000000000 3270.0000000000 3270.0000000000 3270.0000000000
85 3323.0000000000 3323.0000000000 3323.0000000000 3323.0000000000
93 3389.0000000000 3389.0000000000 3389.0000000000 3389.0000000000
94 3506.0000000000 3506.0000000000 3506.0000000000 3506.0000000000
100 3602.0000000000 3602.0000000000 3602.0000000000 3602.0000000000
112 3642.0000000000 3642.0000000000 3642.0000000000 3642.0000000000
118 3704.0000000000 3704.0000000000 3704.0000000000 3704.0000000000
119 3725.0000000000 3725.0000000000 3725.0000000000 3725.0000000000
127 3752.0000000000 3752.0000000000 3752.0000000000 3752.0000000000
131 3769.0000000000 3769.0000000000 3769.0000000000 3769.0000000000
138 3869.0000000000 3869.0000000000 3869.0000000000 3869.0000000000
145 3910.0000000000 3910.0000000000 3910.0000000000 3910.0000000000
149 3982.0000000000 3982.0000000000 3982.0000000000 3982.0000000000
170 4068.0000000000 4068.0000000000 4068.0000000000 4068.0000000000
173 4102.0000000000 4102.0000000000 4102.0000000000 4102.0000000000
176 4103.0000000000 4103.0000000000 4103.0000000000 4103.0000000000
213 4120.0000000000 4120.0000000000 4120.0000000000 4120.0000000000
241 4220.0000000000 4220.0000000000 4220.0000000000 4220.0000000000
246 4269.0000000000 4269.0000000000 4269.0000000000 4269.0000000000
276 4323.0000000000 4323.0000000000 4323.0000000000 4323.0000000000
308 4409.0000000000 4409.0000000000 4409.0000000000 4409.0000000000
330 4423.0000000000 4423.0000000000 4423.0000000000 4423.0000000000
366 4510.0000000000 4510.0000000000 4510.0000000000 4510.0000000000
368 4521.0000000000 4521.0000000000 4521.0000000000 4521.0000000000
389 4563.0000000000 4563.0000000000 4563.0000000000 4563.0000000000
398 4598.0000000000 4598.0000000000 4598.0000000000 4598.0000000000
409 4611.0000000000 4611.0000000000 4611.0000000000 4611.0000000000
530 4614.0000000000 4614.0000000000 4614.0000000000 4614.0000000000
560 4693.0000000000 4693.0000000000 4693.0000000000 4693.0000000000
566 4724.0000000000 4724.0000000000 4724.0000000000 4724.0000000000
569 4819.0000000000 4819.0000000000 4819.0000000000 4819.0000000000
660 4842.0000000000 4842.0000000000 4842.0000000000 4842.0000000000
762 4916.0000000000 4916.0000000000 4916.0000000000 4916.0000000000
850 4983.0000000000 4983.0000000000 4983.0000000000 4983.0000000000
907 4987.0000000000 4987.0000000000 4987.0000000000 4987.0000000000
1102 5040.0000000000 5040.0000000000 5040.0000000000 5040.0000000000
1114 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
100001 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2133.0000000000 2133.0000000000 2133.0000000000 2133.0000000000
7 2213.0000000000 2213.0000000000 2213.0000000000 2213.0000000000
8 2273.0000000000 2273.0000000000 2273.0000000000 2273.0000000000
9 2294.0000000000 2294.0000000000 2294.0000000000 2294.0000000000
10 2330.0000000000 2330.0000000000 2330.0000000000 2330.0000000000
13 2357.0000000000 2357.0000000000 2357.0000000000 2357.0000000000
17 2364.0000000000 2364.0000000000 2364.0000000000 2364.0000000000
18 2466.0000000000 2466.0000000000 2466.0000000000 2466.0000000000
22 2544.0000000000 2544.0000000000 2544.0000000000 2544.0000000000
23 2548.0000000000 2548.0000000000 2548.0000000000 2548.0000000000
27 2572.0000000000 2572.0000000000 2572.0000000000 2572.0000000000
28 2612.0000000000 2612.0000000000 2612.0000000000 2612.0000000000
31 2682.0000000000 2682.0000000000 2682.0000000000 2682.0000000000
35 2715.0000000000 2715.0000000000 2715.0000000000 2715.0000000000
36 2763.0000000000 2763.0000000000 2763.0000000000 2763.0000000000
39 2828.0000000000 2828.0000000000 2828.0000000000 2828.0000000000
43 2917.0000000000 2917.0000000000 2917.0000000000 2917.0000000000
46 2956.0000000000 2956.0000000000 2956.0000000000 2956.0000000000
49 2957.0000000000 2957.0000000000 2957.0000000000 2957.0000000000
53 2969.0000000000 2969.0000000000 2969.0000000000 2969.0000000000
54 3037.0000000000 3037.0000000000 3037.0000000000 3037.0000000000
56 3094.0000000000 3094.0000000000 3094.0000000000 3094.0000000000
67 3153.0000000000 3153.0000000000 3153.0000000000 3153.0000000000
69 3325.0000000000 3325.0000000000 3325.0000000000 3325.0000000000
72 3425.0000000000 3425.0000000000 3425.0000000000 3425.0000000000
74 3499.0000000000 3499.0000000000 3499.0000000000 3499.0000000000
82 3514.0000000000 3514.0000000000 3514.0000000000 3514.0000000000
91 3534.0000000000 3534.0000000000 3534.0000000000 3534.0000000000
93 3567.0000000000 3567.0000000000 3567.0000000000 3567.0000000000
97 3623.0000000000 3623.0000000000 3623.0000000000 3623.0000000000
98 3624.0000000000 3624.0000000000 3624.0000000000 3624.0000000000
108 3656.0000000000 3656.0000000000 3656.0000000000 3656.0000000000
109 3672.0000000000 3672.0000000000 3672.0000000000 3672.0000000000
111 3689.0000000000 3689.0000000000 3689.0000000000 3689.0000000000
119 3716.0000000000 3716.0000000000 3716.0000000000 3716.0000000000
120 3731.0000000000 3731.0000000000 3731.0000000000 3731.0000000000
121 3798.0000000000 3798.0000000000 3798.0000000000 3798.0000000000
136 3862.0000000000 3862.0000000000 3862.0000000000 3862.0000000000
142 3925.0000000000 3925.0000000000 3925.0000000000 3925.0000000000
173 3939.0000000000 3939.0000000000 3939.0000000000 3939.0000000000
190 3946.0000000000 3946.0000000000 3946.0000000000 3946.0000000000
212 4043.0000000000 4043.0000000000 4043.0000000000 4043.0000000000
213 4058.0000000000 4058.0000000000 4058.0000000000 4058.0000000000
214 4113.0000000000 4113.0000000000 4113.0000000000 4113.0000000000
224 4116.0000000000 4116.0000000000 4116.0000000000 4116.0000000000
237 4124.0000000000 4124.0000000000 4124.0000000000 4124.0000000000
244 4163.0000000000 4163.0000000000 4163.0000000000 4163.0000000000
267 4193.0000000000 4193.0000000000 4193.0000000000 4193.0000000000
268 4265.0000000000 4265.0000000000 4265.0000000000 4265.0000000000
289 4361.0000000000 4361.0000000000 4361.0000000000 4361.0000000000
292 4395.0000000000 4395.0000000000 4395.0000000000 4395.0000000000
305 4399.0000000000 4399.0000000000 4399.0000000000 4399.0000000000
310 4485.0000000000 4485.0000000000 4485.0000000000 4485.0000000000
319 4490.0000000000 4490.0000000000 4490.0000000000 4490.0000000000
337 4654.0000000000 4654.0000000000 4654.0000000000 4654.0000000000
346 4700.0000000000 4700.0000000000 4700.0000000000 4700.0000000000
353 4725.0000000000 4725.0000000000 4725.0000000000 4725.0000000000
356 4845.0000000000 4845.0000000000 4845.0000000000 4845.0000000000
381 4874.0000000000 4874.0000000000 4874.0000000000 4874.0000000000
397 4879.0000000000 4879.0000000000 4879.0000000000 4879.0000000000
409 4968.0000000000 4968.0000000000 4968.0000000000 4968.0000000000
474 4987.0000000000 4987.0000000000 4987.0000000000 4987.0000000000
508 5037.0000000000 5037.0000000000 5037.0000000000 5037.0000000000
573 5040.0000000000 5040.0000000000 5040.0000000000 5040.0000000000
1431 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
100001 4989.0000000000 5050.0000000000 4989.0000000000 5050.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2695.0000000000 2695.0000000000 2695.0000000000 2695.0000000000
4 2794.0000000000 2794.0000000000 2794.0000000000 2794.0000000000
6 2844.0000000000 2844.0000000000 2844.0000000000 2844.0000000000
8 2894.0000000000 2894.0000000000 2894.0000000000 2894.0000000000
16 2926.0000000000 2926.0000000000 2926.0000000000 2926.0000000000
30 2959.0000000000 2959.0000000000 2959.0000000000 2959.0000000000
32 3047.0000000000 3047.0000000000 3047.0000000000 3047.0000000000
36 3102.0000000000 3102.0000000000 3102.0000000000 3102.0000000000
40 3170.0000000000 3170.0000000000 3170.0000000000 3170.0000000000
44 3183.0000000000 3183.0000000000 3183.0000000000 3183.0000000000
49 3230.0000000000 3230.0000000000 3230.0000000000 3230.0000000000
54 3305.0000000000 3305.0000000000 3305.0000000000 3305.0000000000
78 3328.0000000000 3328.0000000000 3328.0000000000 3328.0000000000
82 3412.0000000000 3412.0000000000 3412.0000000000 3412.0000000000
83 3445.0000000000 3445.0000000000 3445.0000000000 3445.0000000000
90 3497.0000000000 3497.0000000000 3497.0000000000 3497.0000000000
92 3567.0000000000 3567.0000000000 3567.0000000000 3567.0000000000
132 3619.0000000000 3619.0000000000 3619.0000000000 3619.0000000000
145 3664.0000000000 3664.0000000000 3664.0000000000 3664.0000000000
150 3762.0000000000 3762.0000000000 3762.0000000000 3762.0000000000
154 3802.0000000000 3802.0000000000 3802.0000000000 3802.0000000000
158 3826.0000000000 3826.0000000000 3826.0000000000 3826.0000000000
160 3847.0000000000 3847.0000000000 3847.0000000000 3847.0000000000
173 3924.0000000000 3924.0000000000 3924.0000000000 3924.0000000000
175 3930.0000000000 3930.0000000000 3930.0000000000 3930.0000000000
198 3975.0000000000 3975.0000000000 3975.0000000000 3975.0000000000
201 4062.0000000000 4062.0000000000 4062.0000000000 4062.0000000000
209 4071.0000000000 4071.0000000000 4071.0000000000 4071.0000000000
221 4098.0000000000 4098.0000000000 4098.0000000000 4098.0000000000
228 4103.0000000000 4103.0000000000 4103.0000000000 4103.0000000000
230 4184.0000000000 4184.0000000000 4184.0000000000 4184.0000000000
259 4256.0000000000 4256.0000000000 4256.0000000000 4256.0000000000
264 4285.0000000000 4285.0000000000 4285.0000000000 4285.0000000000
268 4331.0000000000 4331.0000000000 4331.0000000000 4331.0000000000
286 4375.0000000000 4375.0000000000 4375.0000000000 4375.0000000000
300 4442.0000000000 4442.0000000000 4442.0000000000 4442.0000000000
320 4453.0000000000 4453.0000000000 4453.0000000000 4453.0000000000
346 4508.0000000000 4508.0000000000 4508.0000000000 4508.0000000000
370 4566.0000000000 4566.0000000000 4566.0000000000 4566.0000000000
406 4651.0000000000 4651.0000000000 4651.0000000000 4651.0000000000
422 4688.0000000000 4688.0000000000 4688.0000000000 4688.0000000000
444 4696.0000000000 4696.0000000000 4696.0000000000 4696.0000000000
445 4790.0000000000 4790.0000000000 4790.0000000000 4790.0000000000
450 4792.0000000000 4792.0000000000 4792.0000000000 4792.0000000000
615 4870.0000000000 4870.0000000000 4870.0000000000 4870.0000000000
621 4919.0000000000 4919.0000000000 4919.0000000000 4919.0000000000
699 4967.0000000000 4967.0000000000 4967.0000000000 4967.0000000000
768 5041.0000000000 5041.0000000000 5041.0000000000 5041.0000000000
818 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
100001 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2853.0000000000 2853.0000000000 2853.0000000000 2853.0000000000
3 2868.0000000000 2868.0000000000 2868.0000000000 2868.0000000000
4 2928.0000000000 2928.0000000000 2928.0000000000 2928.0000000000
5 2975.0000000000 2975.0000000000 2975.0000000000 2975.0000000000
7 3024.0000000000 3024.0000000000 3024.0000000000 3024.0000000000
14 3065.0000000000 3065.0000000000 3065.0000000000 3065.0000000000
23 3102.0000000000 3102.0000000000 3102.0000000000 3102.0000000000
24 3116.0000000000 3116.0000000000 3116.0000000000 3116.0000000000
27 3125.0000000000 3125.0000000000 3125.0000000000 3125.0000000000
32 3135.0000000000 3135.0000000000 3135.0000000000 3135.0000000000
33 3163.0000000000 3163.0000000000 3163.0000000000 3163.0000000000
35 3255.0000000000 3255.0000000000 3255.0000000000 3255.0000000000
46 3322.0000000000 3322.0000000000 3322.0000000000 3322.0000000000
52 3422.0000000000 3422.0000000000 3422.0000000000 3422.0000000000
54 3481.0000000000 3481.0000000000 3481.0000000000 3481.0000000000
63 3529.0000000000 3529.0000000000 3529.0000000000 3529.0000000000
64 3578.0000000000 3578.0000000000 3578.0000000000 3578.0000000000
68 3669.0000000000 3669.0000000000 3669.0000000000 3669.0000000000
69 3713.0000000000 3713.0000000000 3713.0000000000 3713.0000000000
87 3747.0000000000 3747.0000000000 3747.0000000000 3747.0000000000
88 3824.0000000000 3824.0000000000 3824.0000000000 3824.0000000000
89 3831.0000000000 3831.0000000000 3831.0000000000 3831.0000000000
98 3846.0000000000 3846.0000000000 3846.0000000000 3846.0000000000
102 3850.0000000000 3850.0000000000 3850.0000000000 3850.0000000000
110 3865.0000000000 3865.0000000000 3865.0000000000 3865.0000000000
118 3883.0000000000 3883.0000000000 3883.0000000000 3883.0000000000
140 3896.0000000000 3896.0000000000 3896.0000000000 3896.0000000000
144 3921.0000000000 3921.0000000000 3921.0000000000 3921.0000000000
158 3986.0000000000 3986.0000000000 3986.0000000000 3986.0000000000
161 4033.0000000000 4033.0000000000 4033.0000000000 4033.0000000000
162 4164.0000000000 4164.0000000000 4164.0000000000 4164.0000000000
163 4236.0000000000 4236.0000000000 4236.0000000000 4236.0000000000
166 4276.0000000000 4276.0000000000 4276.0000000000 4276.0000000000
170 4309.0000000000 4309.0000000000 4309.0000000000 4309.0000000000
176 4320.0000000000 4320.0000000000 4320.0000000000 4320.0000000000
185 4397.0000000000 4397.0000000000 4397.0000000000 4397.0000000000
192 4512.0000000000 4512.0000000000 4512.0000000000 4512.0000000000
199 4594.0000000000 4594.0000000000 4594.0000000000 4594.0000000000
200 4677.0000000000 4677.0000000000 4677.0000000000 4677.0000000000
235 4692.0000000000 4692.0000000000 4692.0000000000 4692.0000000000
245 4731.0000000000 4731.0000000000 4731.0000000000 4731.0000000000
251 4773.0000000000 4773.0000000000 4773.0000000000 4773.0000000000
254 4784.0000000000 4784.0000000000 4784.0000000000 4784.0000000000
287 4831.0000000000 4831.0000000000 4831.0000000000 4831.0000000000
304 4860.0000000000 4860.0000000000 4860.0000000000 4860.0000000000
311 4862.0000000000 4862.0000000000 4862.0000000000 4862.0000000000
322 4909.0000000000 4909.0000000000 4909.0000000000 4909.0000000000
329 4919.0000000000 4919.0000000000 4919.0000000000 4919.0000000000
351 4934.0000000000 4934.0000000000 4934.0000000000 4934.0000000000
