"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
115 85.0000000000 85.0000000000 85.0000000000 85.0000000000
117 86.0000000000 86.0000000000 86.0000000000 86.0000000000
118 87.0000000000 87.0000000000 87.0000000000 87.0000000000
122 88.0000000000 88.0000000000 88.0000000000 88.0000000000
127 89.0000000000 89.0000000000 89.0000000000 89.0000000000
140 90.0000000000 90.0000000000 90.0000000000 90.0000000000
152 91.0000000000 91.0000000000 91.0000000000 91.0000000000
159 92.0000000000 92.0000000000 92.0000000000 92.0000000000
167 93.0000000000 93.0000000000 93.0000000000 93.0000000000
173 94.0000000000 94.0000000000 94.0000000000 94.0000000000
203 95.0000000000 95.0000000000 95.0000000000 95.0000000000
262 96.0000000000 96.0000000000 96.0000000000 96.0000000000
283 97.0000000000 97.0000000000 97.0000000000 97.0000000000
326 98.0000000000 98.0000000000 98.0000000000 98.0000000000
362 99.0000000000 99.0000000000 99.0000000000 99.0000000000
379 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 99.0000000000 100.0000000000 99.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 52.0000000000 52.0000000000 52.0000000000 52.0000000000
3 53.0000000000 53.0000000000 53.0000000000 53.0000000000
6 54.0000000000 54.0000000000 54.0000000000 54.0000000000
9 55.0000000000 55.0000000000 55.0000000000 55.0000000000
13 56.0000000000 56.0000000000 56.0000000000 56.0000000000
16 57.0000000000 57.0000000000 57.0000000000 57.0000000000
18 58.0000000000 58.0000000000 58.0000000000 58.0000000000
19 59.0000000000 59.0000000000 59.0000000000 59.0000000000
22 60.0000000000 60.0000000000 60.0000000000 60.0000000000
23 61.0000000000 61.0000000000 61.0000000000 61.0000000000
25 62.0000000000 62.0000000000 62.0000000000 62.0000000000
26 63.0000000000 63.0000000000 63.0000000000 63.0000000000
33 64.0000000000 64.0000000000 64.0000000000 64.0000000000
34 65.0000000000 65.0000000000 65.0000000000 65.0000000000
35 66.0000000000 66.0000000000 66.0000000000 66.0000000000
36 67.0000000000 67.0000000000 67.0000000000 67.0000000000
39 68.0000000000 68.0000000000 68.0000000000 68.0000000000
45 69.0000000000 69.0000000000 69.0000000000 69.0000000000
47 70.0000000000 70.0000000000 70.0000000000 70.0000000000
