"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
7805 89.0000000000 89.0000000000 89.0000000000 89.0000000000
8012 92.0000000000 92.0000000000 92.0000000000 92.0000000000
8100 93.0000000000 93.0000000000 93.0000000000 93.0000000000
9048 96.0000000000 96.0000000000 96.0000000000 96.0000000000
9098 97.0000000000 97.0000000000 97.0000000000 97.0000000000
9615 99.0000000000 99.0000000000 99.0000000000 99.0000000000
9715 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 100.0000000000 100.0000000000 100.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 3.0000000000 3.0000000000 3.0000000000 3.0000000000
231 4.0000000000 4.0000000000 4.0000000000 4.0000000000
252 7.0000000000 7.0000000000 7.0000000000 7.0000000000
371 9.0000000000 9.0000000000 9.0000000000 9.0000000000
530 10.0000000000 10.0000000000 10.0000000000 10.0000000000
594 11.0000000000 11.0000000000 11.0000000000 11.0000000000
638 14.0000000000 14.0000000000 14.0000000000 14.0000000000
1216 16.0000000000 16.0000000000 16.0000000000 16.0000000000
1237 17.0000000000 17.0000000000 17.0000000000 17.0000000000
1460 21.0000000000 21.0000000000 21.0000000000 21.0000000000
1472 22.0000000000 22.0000000000 22.0000000000 22.0000000000
1544 25.0000000000 25.0000000000 25.0000000000 25.0000000000
1583 32.0000000000 32.0000000000 32.0000000000 32.0000000000
1726 33.0000000000 33.0000000000 33.0000000000 33.0000000000
2047 34.0000000000 34.0000000000 34.0000000000 34.0000000000
2091 36.0000000000 36.0000000000 36.0000000000 36.0000000000
2153 37.0000000000 37.0000000000 37.0000000000 37.0000000000
2194 45.0000000000 45.0000000000 45.0000000000 45.0000000000
2210 48.0000000000 48.0000000000 48.0000000000 48.0000000000
2503 49.0000000000 49.0000000000 49.0000000000 49.0000000000
2666 51.0000000000 51.0000000000 51.0000000000 51.0000000000
2769 53.0000000000 53.0000000000 53.0000000000 53.0000000000
2782 54.0000000000 54.0000000000 54.0000000000 54.0000000000
2805 55.0000000000 55.0000000000 55.0000000000 55.0000000000
2865 57.0000000000 57.0000000000 57.0000000000 57.0000000000
2962 58.0000000000 58.0000000000 58.0000000000 58.0000000000
3629 60.0000000000 60.0000000000 60.0000000000 60.0000000000
3857 62.0000000000 62.0000000000 62.0000000000 62.0000000000
4235 65.0000000000 65.0000000000 65.0000000000 65.0000000000
4356 66.0000000000 66.0000000000 66.0000000000 66.0000000000
4473 67.0000000000 67.0000000000 67.0000000000 67.0000000000
4509 68.0000000000 68.0000000000 68.0000000000 68.0000000000
5101 71.0000000000 71.0000000000 71.0000000000 71.0000000000
5159 72.0000000000 72.0000000000 72.0000000000 72.0000000000
5451 73.0000000000 73.0000000000 73.0000000000 73.0000000000
5608 74.0000000000 74.0000000000 74.0000000000 74.0000000000
6415 76.0000000000 76.0000000000 76.0000000000 76.0000000000
6580 79.0000000000 79.0000000000 79.0000000000 79.0000000000
6658 80.0000000000 80.0000000000 80.0000000000 80.0000000000
6919 81.0000000000 81.0000000000 81.0000000000 81.0000000000
7002 83.0000000000 83.0000000000 83.0000000000 83.0000000000
7215 85.0000000000 85.0000000000 85.0000000000 85.0000000000
7594 86.0000000000 86.0000000000 86.0000000000 86.0000000000
7706 90.0000000000 90.0000000000 90.0000000000 90.0000000000
8708 91.0000000000 91.0000000000 91.0000000000 91.0000000000
8763 92.0000000000 92.0000000000 92.0000000000 92.0000000000
8887 96.0000000000 96.0000000000 96.0000000000 96.0000000000
8939 97.0000000000 97.0000000000 97.0000000000 97.0000000000
9179 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 100.0000000000 100.0000000000 100.0000000000 100.0000000000
