"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
8 -1352.0000000000 -1352.0000000000 -1352.0000000000 -1352.0000000000
9 -1313.0000000000 -1313.0000000000 -1313.0000000000 -1313.0000000000
10 -1274.0000000000 -1274.0000000000 -1274.0000000000 -1274.0000000000
11 -1235.0000000000 -1235.0000000000 -1235.0000000000 -1235.0000000000
12 -1196.0000000000 -1196.0000000000 -1196.0000000000 -1196.0000000000
17 -1157.0000000000 -1157.0000000000 -1157.0000000000 -1157.0000000000
19 -1118.0000000000 -1118.0000000000 -1118.0000000000 -1118.0000000000
20 -1079.0000000000 -1079.0000000000 -1079.0000000000 -1079.0000000000
28 -1050.0000000000 -1050.0000000000 -1050.0000000000 -1050.0000000000
31 -1011.0000000000 -1011.0000000000 -1011.0000000000 -1011.0000000000
32 -982.0000000000 -982.0000000000 -982.0000000000 -982.0000000000
33 -943.0000000000 -943.0000000000 -943.0000000000 -943.0000000000
37 -914.0000000000 -914.0000000000 -914.0000000000 -914.0000000000
41 -875.0000000000 -875.0000000000 -875.0000000000 -875.0000000000
43 -836.0000000000 -836.0000000000 -836.0000000000 -836.0000000000
44 -797.0000000000 -797.0000000000 -797.0000000000 -797.0000000000
54 -758.0000000000 -758.0000000000 -758.0000000000 -758.0000000000
58 -719.0000000000 -719.0000000000 -719.0000000000 -719.0000000000
59 -680.0000000000 -680.0000000000 -680.0000000000 -680.0000000000
63 -651.0000000000 -651.0000000000 -651.0000000000 -651.0000000000
65 -612.0000000000 -612.0000000000 -612.0000000000 -612.0000000000
72 -573.0000000000 -573.0000000000 -573.0000000000 -573.0000000000
80 -534.0000000000 -534.0000000000 -534.0000000000 -534.0000000000
81 -495.0000000000 -495.0000000000 -495.0000000000 -495.0000000000
85 -466.0000000000 -466.0000000000 -466.0000000000 -466.0000000000
95 -447.0000000000 -447.0000000000 -447.0000000000 -447.0000000000
107 -428.0000000000 -428.0000000000 -428.0000000000 -428.0000000000
109 -399.0000000000 -399.0000000000 -399.0000000000 -399.0000000000
114 -380.0000000000 -380.0000000000 -380.0000000000 -380.0000000000
119 -351.0000000000 -351.0000000000 -351.0000000000 -351.0000000000
121 -312.0000000000 -312.0000000000 -312.0000000000 -312.0000000000
125 -283.0000000000 -283.0000000000 -283.0000000000 -283.0000000000
128 -264.0000000000 -264.0000000000 -264.0000000000 -264.0000000000
130 -235.0000000000 -235.0000000000 -235.0000000000 -235.0000000000
133 -206.0000000000 -206.0000000000 -206.0000000000 -206.0000000000
137 -205.0000000000 -205.0000000000 -205.0000000000 -205.0000000000
139 -196.0000000000 -196.0000000000 -196.0000000000 -196.0000000000
140 -177.0000000000 -177.0000000000 -177.0000000000 -177.0000000000
163 -148.0000000000 -148.0000000000 -148.0000000000 -148.0000000000
166 -129.0000000000 -129.0000000000 -129.0000000000 -129.0000000000
167 -100.0000000000 -100.0000000000 -100.0000000000 -100.0000000000
187 -71.0000000000 -71.0000000000 -71.0000000000 -71.0000000000
207 -32.0000000000 -32.0000000000 -32.0000000000 -32.0000000000
218 -23.0000000000 -23.0000000000 -23.0000000000 -23.0000000000
230 -14.0000000000 -14.0000000000 -14.0000000000 -14.0000000000
252 5.0000000000 5.0000000000 5.0000000000 5.0000000000
266 6.0000000000 6.0000000000 6.0000000000 6.0000000000
289 7.0000000000 7.0000000000 7.0000000000 7.0000000000
302 8.0000000000 8.0000000000 8.0000000000 8.0000000000
100001 -31.0000000000 8.0000000000 -31.0000000000 8.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -1527.0000000000 -1527.0000000000 -1527.0000000000 -1527.0000000000
3 -1488.0000000000 -1488.0000000000 -1488.0000000000 -1488.0000000000
4 -1449.0000000000 -1449.0000000000 -1449.0000000000 -1449.0000000000
5 -1410.0000000000 -1410.0000000000 -1410.0000000000 -1410.0000000000
7 -1371.0000000000 -1371.0000000000 -1371.0000000000 -1371.0000000000
9 -1332.0000000000 -1332.0000000000 -1332.0000000000 -1332.0000000000
13 -1293.0000000000 -1293.0000000000 -1293.0000000000 -1293.0000000000
14 -1254.0000000000 -1254.0000000000 -1254.0000000000 -1254.0000000000
17 -1215.0000000000 -1215.0000000000 -1215.0000000000 -1215.0000000000
26 -1186.0000000000 -1186.0000000000 -1186.0000000000 -1186.0000000000
27 -1147.0000000000 -1147.0000000000 -1147.0000000000 -1147.0000000000
32 -1108.0000000000 -1108.0000000000 -1108.0000000000 -1108.0000000000
36 -1069.0000000000 -1069.0000000000 -1069.0000000000 -1069.0000000000
37 -1030.0000000000 -1030.0000000000 -1030.0000000000 -1030.0000000000
41 -991.0000000000 -991.0000000000 -991.0000000000 -991.0000000000
43 -952.0000000000 -952.0000000000 -952.0000000000 -952.0000000000
45 -923.0000000000 -923.0000000000 -923.0000000000 -923.0000000000
47 -884.0000000000 -884.0000000000 -884.0000000000 -884.0000000000
50 -845.0000000000 -845.0000000000 -845.0000000000 -845.0000000000
51 -806.0000000000 -806.0000000000 -806.0000000000 -806.0000000000
53 -777.0000000000 -777.0000000000 -777.0000000000 -777.0000000000
54 -738.0000000000 -738.0000000000 -738.0000000000 -738.0000000000
59 -709.0000000000 -709.0000000000 -709.0000000000 -709.0000000000
66 -670.0000000000 -670.0000000000 -670.0000000000 -670.0000000000
67 -641.0000000000 -641.0000000000 -641.0000000000 -641.0000000000
68 -612.0000000000 -612.0000000000 -612.0000000000 -612.0000000000
70 -573.0000000000 -573.0000000000 -573.0000000000 -573.0000000000
72 -564.0000000000 -564.0000000000 -564.0000000000 -564.0000000000
74 -525.0000000000 -525.0000000000 -525.0000000000 -525.0000000000
78 -496.0000000000 -496.0000000000 -496.0000000000 -496.0000000000
79 -467.0000000000 -467.0000000000 -467.0000000000 -467.0000000000
81 -428.0000000000 -428.0000000000 -428.0000000000 -428.0000000000
86 -399.0000000000 -399.0000000000 -399.0000000000 -399.0000000000
89 -390.0000000000 -390.0000000000 -390.0000000000 -390.0000000000
90 -351.0000000000 -351.0000000000 -351.0000000000 -351.0000000000
95 -322.0000000000 -322.0000000000 -322.0000000000 -322.0000000000
97 -283.0000000000 -283.0000000000 -283.0000000000 -283.0000000000
99 -254.0000000000 -254.0000000000 -254.0000000000 -254.0000000000
101 -215.0000000000 -215.0000000000 -215.0000000000 -215.0000000000
105 -196.0000000000 -196.0000000000 -196.0000000000 -196.0000000000
110 -167.0000000000 -167.0000000000 -167.0000000000 -167.0000000000
118 -138.0000000000 -138.0000000000 -138.0000000000 -138.0000000000
122 -129.0000000000 -129.0000000000 -129.0000000000 -129.0000000000
142 -128.0000000000 -128.0000000000 -128.0000000000 -128.0000000000
145 -119.0000000000 -119.0000000000 -119.0000000000 -119.0000000000
152 -100.0000000000 -100.0000000000 -100.0000000000 -100.0000000000
159 -81.0000000000 -81.0000000000 -81.0000000000 -81.0000000000
163 -62.0000000000 -62.0000000000 -62.0000000000 -62.0000000000
174 -61.0000000000 -61.0000000000 -61.0000000000 -61.0000000000
224 -52.0000000000 -52.0000000000 -52.0000000000 -52.0000000000
230 -51.0000000000 -51.0000000000 -51.0000000000 -51.0000000000
234 -32.0000000000 -32.0000000000 -32.0000000000 -32.0000000000
240 -13.0000000000 -13.0000000000 -13.0000000000 -13.0000000000
246 -4.0000000000 -4.0000000000 -4.0000000000 -4.0000000000
257 -3.0000000000 -3.0000000000 -3.0000000000 -3.0000000000
258 -2.0000000000 -2.0000000000 -2.0000000000 -2.0000000000
