"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
4207 51.0000000000 51.0000000000 51.0000000000 51.0000000000
4353 54.0000000000 54.0000000000 54.0000000000 54.0000000000
4426 56.0000000000 56.0000000000 56.0000000000 56.0000000000
4479 58.0000000000 58.0000000000 58.0000000000 58.0000000000
4481 60.0000000000 60.0000000000 60.0000000000 60.0000000000
4579 61.0000000000 61.0000000000 61.0000000000 61.0000000000
4687 65.0000000000 65.0000000000 65.0000000000 65.0000000000
4755 66.0000000000 66.0000000000 66.0000000000 66.0000000000
4778 67.0000000000 67.0000000000 67.0000000000 67.0000000000
4972 68.0000000000 68.0000000000 68.0000000000 68.0000000000
5212 69.0000000000 69.0000000000 69.0000000000 69.0000000000
5219 73.0000000000 73.0000000000 73.0000000000 73.0000000000
5226 75.0000000000 75.0000000000 75.0000000000 75.0000000000
5314 76.0000000000 76.0000000000 76.0000000000 76.0000000000
5384 79.0000000000 79.0000000000 79.0000000000 79.0000000000
5638 81.0000000000 81.0000000000 81.0000000000 81.0000000000
5716 83.0000000000 83.0000000000 83.0000000000 83.0000000000
5762 86.0000000000 86.0000000000 86.0000000000 86.0000000000
5808 87.0000000000 87.0000000000 87.0000000000 87.0000000000
6241 91.0000000000 91.0000000000 91.0000000000 91.0000000000
6252 92.0000000000 92.0000000000 92.0000000000 92.0000000000
6371 93.0000000000 93.0000000000 93.0000000000 93.0000000000
6559 94.0000000000 94.0000000000 94.0000000000 94.0000000000
6639 95.0000000000 95.0000000000 95.0000000000 95.0000000000
6673 96.0000000000 96.0000000000 96.0000000000 96.0000000000
6719 99.0000000000 99.0000000000 99.0000000000 99.0000000000
6770 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 9.0000000000 100.0000000000 9.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 0.0000000000 0.0000000000 0.0000000000 0.0000000000
405 2.0000000000 2.0000000000 2.0000000000 2.0000000000
491 9.0000000000 9.0000000000 9.0000000000 9.0000000000
646 10.0000000000 10.0000000000 10.0000000000 10.0000000000
900 11.0000000000 11.0000000000 11.0000000000 11.0000000000
1132 12.0000000000 12.0000000000 12.0000000000 12.0000000000
1221 17.0000000000 17.0000000000 17.0000000000 17.0000000000
1230 24.0000000000 24.0000000000 24.0000000000 24.0000000000
1354 25.0000000000 25.0000000000 25.0000000000 25.0000000000
1378 26.0000000000 26.0000000000 26.0000000000 26.0000000000
1446 28.0000000000 28.0000000000 28.0000000000 28.0000000000
1480 29.0000000000 29.0000000000 29.0000000000 29.0000000000
1551 31.0000000000 31.0000000000 31.0000000000 31.0000000000
1588 34.0000000000 34.0000000000 34.0000000000 34.0000000000
1604 38.0000000000 38.0000000000 38.0000000000 38.0000000000
1617 39.0000000000 39.0000000000 39.0000000000 39.0000000000
1625 40.0000000000 40.0000000000 40.0000000000 40.0000000000
1827 45.0000000000 45.0000000000 45.0000000000 45.0000000000
2032 46.0000000000 46.0000000000 46.0000000000 46.0000000000
2119 47.0000000000 47.0000000000 47.0000000000 47.0000000000
2252 48.0000000000 48.0000000000 48.0000000000 48.0000000000
2426 50.0000000000 50.0000000000 50.0000000000 50.0000000000
2526 51.0000000000 51.0000000000 51.0000000000 51.0000000000
2721 52.0000000000 52.0000000000 52.0000000000 52.0000000000
2856 53.0000000000 53.0000000000 53.0000000000 53.0000000000
3138 54.0000000000 54.0000000000 54.0000000000 54.0000000000
3238 58.0000000000 58.0000000000 58.0000000000 58.0000000000
3314 59.0000000000 59.0000000000 59.0000000000 59.0000000000
3325 60.0000000000 60.0000000000 60.0000000000 60.0000000000
3364 61.0000000000 61.0000000000 61.0000000000 61.0000000000
3458 63.0000000000 63.0000000000 63.0000000000 63.0000000000
3556 65.0000000000 65.0000000000 65.0000000000 65.0000000000
3711 66.0000000000 66.0000000000 66.0000000000 66.0000000000
3729 67.0000000000 67.0000000000 67.0000000000 67.0000000000
3750 68.0000000000 68.0000000000 68.0000000000 68.0000000000
3838 69.0000000000 69.0000000000 69.0000000000 69.0000000000
3848 72.0000000000 72.0000000000 72.0000000000 72.0000000000
3979 73.0000000000 73.0000000000 73.0000000000 73.0000000000
4067 74.0000000000 74.0000000000 74.0000000000 74.0000000000
4076 79.0000000000 79.0000000000 79.0000000000 79.0000000000
4089 80.0000000000 80.0000000000 80.0000000000 80.0000000000
4205 81.0000000000 81.0000000000 81.0000000000 81.0000000000
4266 82.0000000000 82.0000000000 82.0000000000 82.0000000000
4293 83.0000000000 83.0000000000 83.0000000000 83.0000000000
4387 84.0000000000 84.0000000000 84.0000000000 84.0000000000
4388 86.0000000000 86.0000000000 86.0000000000 86.0000000000
4589 88.0000000000 88.0000000000 88.0000000000 88.0000000000
4785 91.0000000000 91.0000000000 91.0000000000 91.0000000000
5019 93.0000000000 93.0000000000 93.0000000000 93.0000000000
5035 99.0000000000 99.0000000000 99.0000000000 99.0000000000
5135 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 66.0000000000 100.0000000000 66.0000000000 100.0000000000
