"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
6 -0.4919657499 -0.4919657499 -0.4919657499 -0.4919657499
7 -0.4906415462 -0.4906415462 -0.4906415462 -0.4906415462
8 -0.4889306507 -0.4889306507 -0.4889306507 -0.4889306507
11 -0.4812514586 -0.4812514586 -0.4812514586 -0.4812514586
12 -0.4802424467 -0.4802424467 -0.4802424467 -0.4802424467
14 -0.4790121566 -0.4790121566 -0.4790121566 -0.4790121566
16 -0.4743816745 -0.4743816745 -0.4743816745 -0.4743816745
17 -0.4665688566 -0.4665688566 -0.4665688566 -0.4665688566
18 -0.4639373263 -0.4639373263 -0.4639373263 -0.4639373263
23 -0.4630093314 -0.4630093314 -0.4630093314 -0.4630093314
24 -0.4611014913 -0.4611014913 -0.4611014913 -0.4611014913
25 -0.4551743764 -0.4551743764 -0.4551743764 -0.4551743764
33 -0.4402755603 -0.4402755603 -0.4402755603 -0.4402755603
35 -0.4392745199 -0.4392745199 -0.4392745199 -0.4392745199
36 -0.4341161411 -0.4341161411 -0.4341161411 -0.4341161411
38 -0.4293046097 -0.4293046097 -0.4293046097 -0.4293046097
47 -0.4267554233 -0.4267554233 -0.4267554233 -0.4267554233
51 -0.4264135942 -0.4264135942 -0.4264135942 -0.4264135942
59 -0.4259334742 -0.4259334742 -0.4259334742 -0.4259334742
60 -0.4194818428 -0.4194818428 -0.4194818428 -0.4194818428
61 -0.4144702152 -0.4144702152 -0.4144702152 -0.4144702152
63 -0.4126460750 -0.4126460750 -0.4126460750 -0.4126460750
64 -0.4077145765 -0.4077145765 -0.4077145765 -0.4077145765
65 -0.4027033526 -0.4027033526 -0.4027033526 -0.4027033526
67 -0.3997195531 -0.3997195531 -0.3997195531 -0.3997195531
73 -0.3995126435 -0.3995126435 -0.3995126435 -0.3995126435
78 -0.3961872861 -0.3961872861 -0.3961872861 -0.3961872861
79 -0.3921220212 -0.3921220212 -0.3921220212 -0.3921220212
83 -0.3882373407 -0.3882373407 -0.3882373407 -0.3882373407
84 -0.3780602261 -0.3780602261 -0.3780602261 -0.3780602261
89 -0.3743387625 -0.3743387625 -0.3743387625 -0.3743387625
91 -0.3719746751 -0.3719746751 -0.3719746751 -0.3719746751
92 -0.3706277344 -0.3706277344 -0.3706277344 -0.3706277344
97 -0.3668314570 -0.3668314570 -0.3668314570 -0.3668314570
99 -0.3637837921 -0.3637837921 -0.3637837921 -0.3637837921
100 -0.3574061488 -0.3574061488 -0.3574061488 -0.3574061488
122 -0.3539433901 -0.3539433901 -0.3539433901 -0.3539433901
129 -0.3421512353 -0.3421512353 -0.3421512353 -0.3421512353
142 -0.3421428501 -0.3421428501 -0.3421428501 -0.3421428501
167 -0.3359386914 -0.3359386914 -0.3359386914 -0.3359386914
309 -0.3332845614 -0.3332845614 -0.3332845614 -0.3332845614
352 -0.3326679791 -0.3326679791 -0.3326679791 -0.3326679791
389 -0.3323618523 -0.3323618523 -0.3323618523 -0.3323618523
393 -0.3285977593 -0.3285977593 -0.3285977593 -0.3285977593
561 -0.3273446558 -0.3273446558 -0.3273446558 -0.3273446558
592 -0.3260240932 -0.3260240932 -0.3260240932 -0.3260240932
100001 -0.3310122896 -0.3260240932 -0.3310122896 -0.3260240932
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.5406942303 -0.5406942303 -0.5406942303 -0.5406942303
2 -0.5391378443 -0.5391378443 -0.5391378443 -0.5391378443
4 -0.5311585088 -0.5311585088 -0.5311585088 -0.5311585088
5 -0.5311014460 -0.5311014460 -0.5311014460 -0.5311014460
6 -0.5291936060 -0.5291936060 -0.5291936060 -0.5291936060
10 -0.5184309409 -0.5184309409 -0.5184309409 -0.5184309409
11 -0.5174790426 -0.5174790426 -0.5174790426 -0.5174790426
12 -0.5142288218 -0.5142288218 -0.5142288218 -0.5142288218
13 -0.5092748332 -0.5092748332 -0.5092748332 -0.5092748332
14 -0.5039116838 -0.5039116838 -0.5039116838 -0.5039116838
19 -0.4988491565 -0.4988491565 -0.4988491565 -0.4988491565
20 -0.4943352689 -0.4943352689 -0.4943352689 -0.4943352689
24 -0.4868305153 -0.4868305153 -0.4868305153 -0.4868305153
26 -0.4827652504 -0.4827652504 -0.4827652504 -0.4827652504
27 -0.4773663085 -0.4773663085 -0.4773663085 -0.4773663085
29 -0.4750036876 -0.4750036876 -0.4750036876 -0.4750036876
31 -0.4719109805 -0.4719109805 -0.4719109805 -0.4719109805
33 -0.4681454385 -0.4681454385 -0.4681454385 -0.4681454385
34 -0.4678792987 -0.4678792987 -0.4678792987 -0.4678792987
35 -0.4533114749 -0.4533114749 -0.4533114749 -0.4533114749
42 -0.4454972958 -0.4454972958 -0.4454972958 -0.4454972958
47 -0.4431369656 -0.4431369656 -0.4431369656 -0.4431369656
53 -0.4351405327 -0.4351405327 -0.4351405327 -0.4351405327
55 -0.4268911526 -0.4268911526 -0.4268911526 -0.4268911526
56 -0.4265595786 -0.4265595786 -0.4265595786 -0.4265595786
60 -0.4205184613 -0.4205184613 -0.4205184613 -0.4205184613
63 -0.4163121167 -0.4163121167 -0.4163121167 -0.4163121167
65 -0.4150590131 -0.4150590131 -0.4150590131 -0.4150590131
74 -0.4131879938 -0.4131879938 -0.4131879938 -0.4131879938
77 -0.4020422049 -0.4020422049 -0.4020422049 -0.4020422049
87 -0.4017305299 -0.4017305299 -0.4017305299 -0.4017305299
88 -0.3973653442 -0.3973653442 -0.3973653442 -0.3973653442
89 -0.3968903209 -0.3968903209 -0.3968903209 -0.3968903209
92 -0.3949209797 -0.3949209797 -0.3949209797 -0.3949209797
105 -0.3892260606 -0.3892260606 -0.3892260606 -0.3892260606
107 -0.3882170488 -0.3882170488 -0.3882170488 -0.3882170488
111 -0.3819283503 -0.3819283503 -0.3819283503 -0.3819283503
124 -0.3786232439 -0.3786232439 -0.3786232439 -0.3786232439
125 -0.3688156334 -0.3688156334 -0.3688156334 -0.3688156334
131 -0.3681990512 -0.3681990512 -0.3681990512 -0.3681990512
135 -0.3675030003 -0.3675030003 -0.3675030003 -0.3675030003
142 -0.3662727102 -0.3662727102 -0.3662727102 -0.3662727102
144 -0.3601776629 -0.3601776629 -0.3601776629 -0.3601776629
164 -0.3575891790 -0.3575891790 -0.3575891790 -0.3575891790
181 -0.3571090590 -0.3571090590 -0.3571090590 -0.3571090590
201 -0.3522975276 -0.3522975276 -0.3522975276 -0.3522975276
236 -0.3496433976 -0.3496433976 -0.3496433976 -0.3496433976
248 -0.3449497309 -0.3449497309 -0.3449497309 -0.3449497309
265 -0.3376672484 -0.3376672484 -0.3376672484 -0.3376672484
302 -0.3274901338 -0.3274901338 -0.3274901338 -0.3274901338
315 -0.3268365688 -0.3268365688 -0.3268365688 -0.3268365688
321 -0.3268281836 -0.3268281836 -0.3268281836 -0.3268281836
349 -0.3183141612 -0.3183141612 -0.3183141612 -0.3183141612
673 -0.3148738720 -0.3148738720 -0.3148738720 -0.3148738720
755 -0.3070610542 -0.3070610542 -0.3070610542 -0.3070610542
100001 -0.3132652129 -0.3070610542 -0.3132652129 -0.3070610542
